,id,creation_time,airline_code,flight_number,flight_date,departure_airport,user_name,action_name,header_line,entry_details
106280,375131664,2024-04-30 09:43:17,ZY,6075,1,BVB,service-acco,CalculateWeightAndTrimAction,"2024-04-30 09:43:17,819 INFO  [31d001bbfb333166] [ZY6075 /01 BVB | service-acco | CalculateWeightAndTrimAction        |                                | Thread-26070 (ActiveMQ-client-global-threads)]  Saved:"," START_WI weight               : 44297.00  KG               START_WI index                : 49.39                     
 DO_WI weight                  : 45230.00  KG               DO_WI index                   : 48.86                     
 PAX_WI weight                 : 0.00      KG               PAX_WI index                  : 0.00                               
 TOTAL_DEZYLOZY_WI weight      : 45230.00  KG               TOTAL_DEZYLOZY_WI index       : 48.86                               
 TOTAL_LOZY_WI                 : 0.00      KG               TOTAL_TRAFFIC_LOZY            : 0.00      KG              
 FUEL_INDEX                    : 0.00                      
 AZFW                          : 45230.00  KG               ATOW                          : 45230.00  KG                         
 ALAW                          : 45230.00  KG               ATXW                          : 45230.00  KG                                  
 AFT_LIMIT_ZFW                 : 59.14                      FWD_LIMIT_ZFW                 : 37.42                     
 AFT_LIMIT_TOW                 : 59.24                      FWD_LIMIT_TOW                 : 37.32                                
 AFT_LIMIT_LAW                 : 59.24                      FWD_LIMIT_LAW                 : 37.32                     
 LIZFW                         : 48.86                      LITOW                         : 48.86                     
 LILAW                         : 48.86                      MAC_AT_ZFW                    : 24.41                     
 MAC_AT_TOW                    : 24.41                      MAC_AT_LAW                    : 24.41                     
 DEZYLOZY_MAC                  : 24.41                                         
 UNDERLOZY                     : 19070.00  KG              
 LIMITING_WEIGHT               : LIMITING_WEIGHT_ZFW       
 ALLOWED TOW                   : 64300.00  KG               ALLOWED ZFW                   : 45565.00  KG                                              
 ALLOWED LAW                   : 45565.00  KG               ALLOWED TXW                   : 45565.00  KG               
 STABTO                        : NULL                                    
 OPTIMAL_TRIM                  : 57.08                                       
 IDEAL_ZYDITIONAL_LOZY_AFT     : 618.41    KG               IDEAL_ZYDITIONAL_LOZY_FWD     : -618.41   KG              
 TAIL_TIPPING_WI weight        : 45230.00  KG               TAIL_TIPPING_WI index         : 48.86                     
 TAIL_TIPPING_INDEX_EXCEEDED   : false                     
 FWD_MOVABLE_PAX               : NULL                       AFT_MOVABLE_PAX               : NULL                      
 INDEX_OUT_OF_BALANCE          : NULL                      
 LOZY_TO_AFT                   : NULL                       LOZY_TO_FWD                   : NULL                          
 ESTIMATED_TRAFFIC_LOZY        : 0.00      KG               ESTIMATED_ZFW                 : 45230.00  KG              
 DELTA_ZFW                     : 0.00      KG               ZFW_TOLERANCE_EXCEEDED        : NULL"
108575,375157860,2024-05-01 00:22:52,ZY,6075,1,BVB,service-acco,CalculateWeightAndTrimAction,"2024-05-01 00:22:52,344 INFO  [2fb48c1bf06b027f] [ZY6075 /01 BVB | service-acco | CalculateWeightAndTrimAction        |                                | Thread-30747 (ActiveMQ-client-global-threads)]  Received:",com.systemone.lc2.common.dto.SingleAttributeDTO[ id = NULL  deleted = false  legId = 2400434 ]
108576,375157861,2024-05-01 00:22:52,ZY,6075,1,BVB,service-acco,CalculateWeightAndTrimAction,"2024-05-01 00:22:52,345 INFO  [2fb48c1bf06b027f] [ZY6075 /01 BVB | service-acco | CalculateWeightAndTrimAction        |                                | Thread-30747 (ActiveMQ-client-global-threads)]  Saved:",STATUS AIRCRAFT_CONFIG 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 CALC_HIST_DATA 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 REGISTRATION 1 REGISTRATION_CHANGE 1
109218,375169802,2024-05-01 00:33:37,ZY,119,30,NAT,service-acco,CalculateWeightAndTrimAction,"2024-05-01 00:33:37,011 INFO  [5f9f4e2062a899af] [ZY119 /30 NAT | service-acco | CalculateWeightAndTrimAction        |                                | Thread-30806 (ActiveMQ-client-global-threads)]  Received:",com.systemone.lc2.common.dto.SingleAttributeDTO[ id = NULL  deleted = false  legId = 2396162 ]
109219,375169804,2024-05-01 00:33:37,ZY,119,30,NAT,service-acco,CalculateWeightAndTrimAction,"2024-05-01 00:33:37,015 INFO  [5f9f4e2062a899af] [ZY119 /30 NAT | service-acco | CalculateWeightAndTrimAction        |                                | Thread-30806 (ActiveMQ-client-global-threads)]  Received:",com.systemone.lc2.common.dto.SingleAttributeDTO[ id = NULL  deleted = false  legId = 2396162 ]
109220,375169807,2024-05-01 00:33:37,ZY,119,30,NAT,service-acco,CalculateWeightAndTrimAction,"2024-05-01 00:33:37,019 INFO  [5f9f4e2062a899af] [ZY119 /30 NAT | service-acco | CalculateWeightAndTrimAction        |                                | Thread-30806 (ActiveMQ-client-global-threads)]  Saved:"," START_WI weight               : 44263.00  KG               START_WI index                : 50.98                     
 DO_WI weight                  : 45196.00  KG               DO_WI index                   : 50.45                     
 PAX_WI weight                 : 0.00      KG               PAX_WI index                  : 0.00                               
 TOTAL_DEZYLOZY_WI weight      : 45196.00  KG               TOTAL_DEZYLOZY_WI index       : 50.45                               
 TOTAL_LOZY_WI                 : 0.00      KG               TOTAL_TRAFFIC_LOZY            : 0.00      KG              
 FUEL_INDEX                    : 0.00                      
 AZFW                          : 45196.00  KG               ATOW                          : 45196.00  KG                         
 ALAW                          : 45196.00  KG               ATXW                          : 45196.00  KG                                  
 AFT_LIMIT_ZFW                 : 59.12                      FWD_LIMIT_ZFW                 : 37.43                     
 AFT_LIMIT_TOW                 : 59.22                      FWD_LIMIT_TOW                 : 37.33                                
 AFT_LIMIT_LAW                 : 59.22                      FWD_LIMIT_LAW                 : 37.33                     
 LIZFW                         : 50.45                      LITOW                         : 50.45                     
 LILAW                         : 50.45                      MAC_AT_ZFW                    : 25.25                     
 MAC_AT_TOW                    : 25.25                      MAC_AT_LAW                    : 25.25                     
 DEZYLOZY_MAC                  : 25.25                                         
 UNDERLOZY                     : 19104.00  KG              
 LIMITING_WEIGHT               : LIMITING_WEIGHT_ZFW       
 ALLOWED TOW                   : 64300.00  KG               ALLOWED ZFW                   : 45531.00  KG                                              
 ALLOWED LAW                   : 45531.00  KG               ALLOWED TXW                   : 45531.00  KG               
 STABTO                        : NULL                                    
 OPTIMAL_TRIM                  : 57.06                                       
 IDEAL_ZYDITIONAL_LOZY_AFT     : 497.19    KG               IDEAL_ZYDITIONAL_LOZY_FWD     : -497.19   KG              
 TAIL_TIPPING_WI weight        : 45196.00  KG               TAIL_TIPPING_WI index         : 50.45                     
 TAIL_TIPPING_INDEX_EXCEEDED   : false                     
 FWD_MOVABLE_PAX               : NULL                       AFT_MOVABLE_PAX               : NULL                      
 INDEX_OUT_OF_BALANCE          : NULL                      
 LOZY_TO_AFT                   : NULL                       LOZY_TO_FWD                   : NULL                          
 ESTIMATED_TRAFFIC_LOZY        : 0.00      KG               ESTIMATED_ZFW                 : 45196.00  KG              
 DELTA_ZFW                     : 0.00      KG               ZFW_TOLERANCE_EXCEEDED        : NULL"
109228,375169968,2024-05-01 00:33:37,ZY,119,30,NAT,service-acco,CalculateWeightAndTrimAction,"2024-05-01 00:33:37,020 INFO  [5f9f4e2062a899af] [ZY119 /30 NAT | service-acco | CalculateWeightAndTrimAction        |                                | Thread-30806 (ActiveMQ-client-global-threads)]  Saved:"," START_WI weight               : 44263.00  KG               START_WI index                : 50.98                     
 DO_WI weight                  : NULL                       DO_WI index                   : NULL                      
 PAX_WI weight                 : 0.00      KG               PAX_WI index                  : 0.00                               
 TOTAL_DEZYLOZY_WI weight      : NULL                       TOTAL_DEZYLOZY_WI index       : NULL                                
 TOTAL_LOZY_WI                 : 0.00      KG               TOTAL_TRAFFIC_LOZY            : 0.00      KG              
 FUEL_INDEX                    : 0.00                      
 AZFW                          : NULL                       ATOW                          : NULL                                 
 ALAW                          : NULL                       ATXW                          : NULL                                          
 AFT_LIMIT_ZFW                 : NULL                       FWD_LIMIT_ZFW                 : NULL                      
 AFT_LIMIT_TOW                 : NULL                       FWD_LIMIT_TOW                 : NULL                                 
 AFT_LIMIT_LAW                 : NULL                       FWD_LIMIT_LAW                 : NULL                      
 LIZFW                         : NULL                       LITOW                         : NULL                      
 LILAW                         : NULL                       MAC_AT_ZFW                    : NULL                      
 MAC_AT_TOW                    : NULL                       MAC_AT_LAW                    : NULL                      
 DEZYLOZY_MAC                  : NULL                                          
 UNDERLOZY                     : NULL                      
 LIMITING_WEIGHT               : NULL                      
 ALLOWED TOW                   : NULL                       ALLOWED ZFW                   : NULL                                                      
 ALLOWED LAW                   : NULL                       ALLOWED TXW                   : NULL                       
 STABTO                        : NULL                                    
 OPTIMAL_TRIM                  : NULL                                        
 IDEAL_ZYDITIONAL_LOZY_AFT     : NULL                       IDEAL_ZYDITIONAL_LOZY_FWD     : NULL                      
 TAIL_TIPPING_WI weight        : NULL                       TAIL_TIPPING_WI index         : NULL                      
 TAIL_TIPPING_INDEX_EXCEEDED   : NULL                      
 FWD_MOVABLE_PAX               : NULL                       AFT_MOVABLE_PAX               : NULL                      
 INDEX_OUT_OF_BALANCE          : NULL                      
 LOZY_TO_AFT                   : NULL                       LOZY_TO_FWD                   : NULL                          
 ESTIMATED_TRAFFIC_LOZY        : 0.00      KG               ESTIMATED_ZFW                 : NULL                      
 DELTA_ZFW                     : NULL                       ZFW_TOLERANCE_EXCEEDED        : NULL"
109261,375170827,2024-05-01 00:33:49,ZY,6075,30,BVB,service-acco,CalculateWeightAndTrimAction,"2024-05-01 00:33:49,524 INFO  [993519e77513e80d] [ZY6075 /30 BVB | service-acco | CalculateWeightAndTrimAction        |                                | Thread-30803 (ActiveMQ-client-global-threads)]  Received:",com.systemone.lc2.common.dto.SingleAttributeDTO[ id = NULL  deleted = false  legId = 2396037 ]
109262,375170869,2024-05-01 00:33:49,ZY,6075,30,BVB,service-acco,CalculateWeightAndTrimAction,"2024-05-01 00:33:49,530 INFO  [993519e77513e80d] [ZY6075 /30 BVB | service-acco | CalculateWeightAndTrimAction        |                                | Thread-30803 (ActiveMQ-client-global-threads)]  Received:",com.systemone.lc2.common.dto.SingleAttributeDTO[ id = NULL  deleted = false  legId = 2396037 ]
109263,375170872,2024-05-01 00:33:49,ZY,6075,30,BVB,service-acco,CalculateWeightAndTrimAction,"2024-05-01 00:33:49,536 INFO  [993519e77513e80d] [ZY6075 /30 BVB | service-acco | CalculateWeightAndTrimAction        |                                | Thread-30803 (ActiveMQ-client-global-threads)]  Saved:"," START_WI weight               : 44297.00  KG               START_WI index                : 49.39                     
 DO_WI weight                  : 45230.00  KG               DO_WI index                   : 48.86                     
 PAX_WI weight                 : 0.00      KG               PAX_WI index                  : 0.00                               
 TOTAL_DEZYLOZY_WI weight      : 45230.00  KG               TOTAL_DEZYLOZY_WI index       : 48.86                               
 TOTAL_LOZY_WI                 : 0.00      KG               TOTAL_TRAFFIC_LOZY            : 0.00      KG              
 FUEL_INDEX                    : 0.00                      
 AZFW                          : 45230.00  KG               ATOW                          : 45230.00  KG                         
 ALAW                          : 45230.00  KG               ATXW                          : 45230.00  KG                                  
 AFT_LIMIT_ZFW                 : 59.14                      FWD_LIMIT_ZFW                 : 37.42                     
 AFT_LIMIT_TOW                 : 59.24                      FWD_LIMIT_TOW                 : 37.32                                
 AFT_LIMIT_LAW                 : 59.24                      FWD_LIMIT_LAW                 : 37.32                     
 LIZFW                         : 48.86                      LITOW                         : 48.86                     
 LILAW                         : 48.86                      MAC_AT_ZFW                    : 24.41                     
 MAC_AT_TOW                    : 24.41                      MAC_AT_LAW                    : 24.41                     
 DEZYLOZY_MAC                  : 24.41                                         
 UNDERLOZY                     : 19070.00  KG              
 LIMITING_WEIGHT               : LIMITING_WEIGHT_ZFW       
 ALLOWED TOW                   : 64300.00  KG               ALLOWED ZFW                   : 45565.00  KG                                              
 ALLOWED LAW                   : 45565.00  KG               ALLOWED TXW                   : 45565.00  KG               
 STABTO                        : NULL                                    
 OPTIMAL_TRIM                  : 57.08                                       
 IDEAL_ZYDITIONAL_LOZY_AFT     : 618.41    KG               IDEAL_ZYDITIONAL_LOZY_FWD     : -618.41   KG              
 TAIL_TIPPING_WI weight        : 45230.00  KG               TAIL_TIPPING_WI index         : 48.86                     
 TAIL_TIPPING_INDEX_EXCEEDED   : false                     
 FWD_MOVABLE_PAX               : NULL                       AFT_MOVABLE_PAX               : NULL                      
 INDEX_OUT_OF_BALANCE          : NULL                      
 LOZY_TO_AFT                   : NULL                       LOZY_TO_FWD                   : NULL                          
 ESTIMATED_TRAFFIC_LOZY        : 0.00      KG               ESTIMATED_ZFW                 : 45230.00  KG              
 DELTA_ZFW                     : 0.00      KG               ZFW_TOLERANCE_EXCEEDED        : NULL"
