id,creation_time,formatted_creation_time,airline_code,flight_number,flight_date,departure_airport,departure_city,departure_country,departure_lat,departure_lon,user_name,action_name,stepID,action_mode,log_level,entry_details,arrival_airport
137556537,2024-04-30 07:33:35,30-04-2024 07:33:35,MN,1660,1,DUB,Dublin,IE,53.4213,-6.27007,service-acco,AssignLCCAction,f32be1764ae42566,Received,INFO,,VIE
137556544,2024-04-30 07:33:36,30-04-2024 07:33:36,MN,1660,1,DUB,Dublin,IE,53.4213,-6.27007,service-acco,AssignLCCAction,f32be1764ae42566,Received,INFO,,VIE
137556565,2024-04-30 07:33:36,30-04-2024 07:33:36,MN,1660,1,DUB,Dublin,IE,53.4213,-6.27007,service-acco,AssignLCCAction,f32be1764ae42566,Saved,INFO,"A/L Flt No Suff Date          DEP    ARR    STD in UTC                    ETD in UTC                    AC Type Reg       Assigned user  Planned user   Location 
MN  1660    NULL 2024-05-01    DUB    VIE    2024-05-01 06:20:00           2024-05-01 06:20:00           320     MNDMN     NULL           NULL           DUB",VIE
137556570,2024-04-30 07:33:36,30-04-2024 07:33:36,MN,1660,1,DUB,Dublin,IE,53.4213,-6.27007,service-acco,AssignLCCAction,f32be1764ae42566,Saved,INFO,"A/L Flt No Suff Date          DEP    ARR    STD in UTC                    ETD in UTC                    AC Type Reg       Assigned user  Planned user   Location 
MN  1660    NULL 2024-05-01    DUB    VIE    2024-05-01 06:20:00           2024-05-01 06:20:00           320     MNGAM     NULL           NULL           DUB",VIE
137556572,2024-04-30 07:33:36,30-04-2024 07:33:36,MN,1660,1,DUB,Dublin,IE,53.4213,-6.27007,service-acco,ASMMsgProcessor,f32be1764ae42566,Saved,INFO,The message was processed successfully,VIE
137556573,2024-04-30 07:34:36,30-04-2024 07:34:36,MN,1336,1,DUB,Dublin,IE,53.4213,-6.27007,service-acco,ASMMsgProcessor,ccc5cdde081ac1fc,Received,INFO,"<?xml version=""1.0"" encoding=""UTF-8""?><ns2:OSSChangeMessage xmlns:ns2=""http://www.systemone.com/iocc/oss/notification/OssChangeMessage-1.3.0"">
<changeDescriptor>
        <changeDetail>
            <changeLocation>/OSSChangeMessage/newFlight/leg[1]/aircraftRegistration</changeLocation>
            <changeDescription>
                <actionCode>EQT</actionCode>
            </changeDescription>
        </changeDetail>
    </changeDescriptor>
<oldFlight>
        <identity>
            <carrier>MN</carrier>
            <dayOfOrigin>2024-05-01Z</dayOfOrigin>
            <number>1336</number>
            <id>55763</id>
            <version>0</version>
        </identity>
        <leg>
            <scheduleState>SKD</scheduleState>
            <departureAirport>DUB</departureAirport>
            <departureTime>2024-05-01T16:45:00.000Z</departureTime>
            <arrivalAirport>BER</arrivalAirport>
            <arrivalTime>2024-05-01T19:05:00.000Z</arrivalTime>
            <aircraftRegistration>MNDMN</aircraftRegistration>
            <aircraftSubtype>320</aircraftSubtype>
            <aircraftVersion>Y168J4</aircraftVersion>
            <serviceType>J</serviceType>
            <nonOperational>false</nonOperational>
            <flifoCancel>false</flifoCancel>
            <sequenceNumber>1</sequenceNumber>
            <id>103229</id>
        </leg>
    </oldFlight>
<newFlight>
        <identity>
            <carrier>MN</carrier>
            <dayOfOrigin>2024-05-01Z</dayOfOrigin>
            <number>1336</number>
            <id>55763</id>
            <version>1</version>
        </identity>
        <leg>
            <scheduleState>SKD</scheduleState>
            <departureAirport>DUB</departureAirport>
            <departureTime>2024-05-01T16:45:00.000Z</departureTime>
            <arrivalAirport>BER</arrivalAirport>
            <arrivalTime>2024-05-01T19:05:00.000Z</arrivalTime>
            <aircraftRegistration>MNCVC</aircraftRegistration>
            <aircraftSubtype>320</aircraftSubtype>
            <aircraftVersion>Y168J4</aircraftVersion>
            <serviceType>J</serviceType>
            <nonOperational>false</nonOperational>
            <flifoCancel>false</flifoCancel>
            <sequenceNumber>1</sequenceNumber>
            <id>103229</id>
        </leg>
    </newFlight>
</ns2:OSSChangeMessage>",BER
137556575,2024-04-30 07:34:36,30-04-2024 07:34:36,MN,1336,1,DUB,Dublin,IE,53.4213,-6.27007,service-acco,AssignLCCAction,ccc5cdde081ac1fc,Received,INFO,,BER
137556583,2024-04-30 07:34:36,30-04-2024 07:34:36,MN,1336,1,DUB,Dublin,IE,53.4213,-6.27007,service-acco,AssignLCCAction,ccc5cdde081ac1fc,Received,INFO,,BER
137556584,2024-04-30 07:34:36,30-04-2024 07:34:36,MN,1336,1,DUB,Dublin,IE,53.4213,-6.27007,service-acco,AssignLCCAction,ccc5cdde081ac1fc,Saved,INFO,"A/L Flt No Suff Date          DEP    ARR    STD in UTC                    ETD in UTC                    AC Type Reg       Assigned user  Planned user   Location 
MN  1336    NULL 2024-05-01    DUB    BER    2024-05-01 16:45:00           2024-05-01 16:45:00           320     MNCVC     NULL           NULL           DUB",BER
137556586,2024-04-30 07:33:38,30-04-2024 07:33:38,MN,1656,1,DUB,Dublin,IE,53.4213,-6.27007,service-acco,AssignLCCAction,36e913f2f38f4751,Received,INFO,,FRA
137556587,2024-04-30 07:33:38,30-04-2024 07:33:38,MN,1656,1,DUB,Dublin,IE,53.4213,-6.27007,service-acco,AssignLCCAction,36e913f2f38f4751,Saved,INFO,"A/L Flt No Suff Date          DEP    ARR    STD in UTC                    ETD in UTC                    AC Type Reg       Assigned user  Planned user   Location 
MN  1656    NULL 2024-05-01    DUB    FRA    2024-05-01 15:45:00           2024-05-01 15:45:00           320     MNDMN     NULL           NULL           DUB",FRA
137556593,2024-04-30 07:33:38,30-04-2024 07:33:38,MN,1656,1,DUB,Dublin,IE,53.4213,-6.27007,service-acco,AssignLCCAction,36e913f2f38f4751,Saved,INFO,"A/L Flt No Suff Date          DEP    ARR    STD in UTC                    ETD in UTC                    AC Type Reg       Assigned user  Planned user   Location 
MN  1656    NULL 2024-05-01    DUB    FRA    2024-05-01 15:45:00           2024-05-01 15:45:00           320     MNCVC     NULL           NULL           DUB",FRA
137556595,2024-04-30 07:33:38,30-04-2024 07:33:38,MN,1656,1,DUB,Dublin,IE,53.4213,-6.27007,service-acco,ASMMsgProcessor,36e913f2f38f4751,Saved,INFO,The message was processed successfully,FRA
137556612,2024-04-30 07:35:01,30-04-2024 07:35:01,MN,1381,30,LHR,London,GB,51.4706,-0.46194,service-acco,AssignLoadplanAction,31476e51064ed21a,Received,INFO,"com.systemone.lc2.loadplan.dto.PositionAssignmentInputDTO [ id = NULL ]
Action type    : ACTION_NIL_ALL",
137556630,2024-04-30 07:34:36,30-04-2024 07:34:36,MN,1336,1,DUB,Dublin,IE,53.4213,-6.27007,service-acco,AssignLCCAction,ccc5cdde081ac1fc,Saved,INFO,"A/L Flt No Suff Date          DEP    ARR    STD in UTC                    ETD in UTC                    AC Type Reg       Assigned user  Planned user   Location 
MN  1336    NULL 2024-05-01    DUB    BER    2024-05-01 16:45:00           2024-05-01 16:45:00           320     MNDMN     NULL           NULL           DUB",BER
137556632,2024-04-30 07:34:36,30-04-2024 07:34:36,MN,1336,1,DUB,Dublin,IE,53.4213,-6.27007,service-acco,ASMMsgProcessor,ccc5cdde081ac1fc,Saved,INFO,The message was processed successfully,BER
137556655,2024-04-30 07:35:01,30-04-2024 07:35:01,MN,1155,30,LHR,London,GB,51.4706,-0.46194,service-acco,AssignLoadplanAction,6559cd682b006fde,Received,INFO,"com.systemone.lc2.loadplan.dto.PositionAssignmentInputDTO [ id = NULL ]
Action type    : ACTION_NIL_ALL",
137557596,2024-04-30 07:40:02,30-04-2024 07:40:02,MN,1604,30,DUB,Dublin,IE,53.4213,-6.27007,service-acco,AssignLoadplanAction,aa15e052e4c7df47,Received,INFO,"com.systemone.lc2.loadplan.dto.PositionAssignmentInputDTO [ id = NULL ]
Action type    : ACTION_NIL_ALL",AMS
137557887,2024-04-30 07:45:01,30-04-2024 07:45:01,MN,1997,30,MAD,Madrid,ES,40.4936,-3.56676,service-acco,AssignLoadplanAction,3bb00718ca8b43,Received,INFO,"com.systemone.lc2.loadplan.dto.PositionAssignmentInputDTO [ id = NULL ]
Action type    : ACTION_NIL_ALL",
137557891,2024-04-30 07:55:37,30-04-2024 07:55:37,MN,1604,30,DUB,Dublin,IE,53.4213,-6.27007,human,AssignLoadplanAction,fc4f3513657a7575,Received,INFO,"com.systemone.lc2.loadplan.dto.PositionAssignmentInputDTO [ id = NULL ]
Action type    : ACTION_UNDO_NIL_ALL",AMS
137557894,2024-04-30 07:55:37,30-04-2024 07:55:37,MN,1604,30,DUB,Dublin,IE,53.4213,-6.27007,human,AssignLoadplanAction,fc4f3513657a7575,Saved,INFO,"com.systemone.lc2.manualloadplanning.dto.LoadDTO [ id = 2977745  flightId = 667763 legId = 687574  deleted = false  fragmentId = LoadFragment ]
BULK
 Item Id   Number       Status    Weight         Pieces    Volume    Origin    Onl.Sta.  Dest.     Category  Position  Confirmed  Remarks  
 37148777  NULL         ESTIMATE  0.00      KG   0         0.00      DUB       DUB       AMS       BT        5         false     NULL 
 37148780  NULL         ESTIMATE  0.00      KG   0         0.00      DUB       DUB       AMS       B         5         false     NULL 
ULD
 Item Id   ULD       Number    Airline   Special   Status    Weight         Pieces    Volume    Origin    Onl.Sta.  Dest.     Category  Position  Confirmed  Remarks  
 37148781  AKH       NULL      MN        NULL      ESTIMATE  390.00    KG   30        0.00      DUB       DUB       AMS       B         NULL      false     NULL 
 37148779  AKH       NULL      MN                  ESTIMATE  390.00    KG   30        0.00      DUB       DUB       AMS       B         41        false     NULL 
 37148778  AKH       NULL      MN                  ESTIMATE  390.00    KG   30        0.00      DUB       DUB       AMS       B         42        false     NULL 

STATUS LOADING_INSTRUCTION 1 FUEL 2 AIRCRAFT_CONFIG 1 EZFW 1 CARGO_FINAL 1 CARGO_TRANSFER 1 OFP 2 CABIN_CONFIG 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 BAG_LOAD_ITEMS_GEN 1 EZFW_COUNTER 1 REGISTRATION 1 REGISTRATION_CHANGE 1 FUEL_ORDER 2",AMS
137558476,2024-04-30 07:54:45,30-04-2024 07:54:45,MN,1162,30,DUB,Dublin,IE,53.4213,-6.27007,human,AssignLoadplanAction,6851fc67336ebbb2,Received,INFO,"com.systemone.lc2.loadplan.dto.PositionAssignmentInputDTO [ id = NULL ]
Action type    : ACTION_NIL_ALL",LHR
137558506,2024-04-30 07:55:00,30-04-2024 07:55:00,MN,1162,30,DUB,Dublin,IE,53.4213,-6.27007,human,AssignLoadplanAction,f6f273c2a44dc88e,Received,INFO,"com.systemone.lc2.loadplan.dto.PositionAssignmentInputDTO [ id = NULL ]
Action type    : ACTION_UNDO_NIL_ALL",LHR
137558509,2024-04-30 07:55:00,30-04-2024 07:55:00,MN,1162,30,DUB,Dublin,IE,53.4213,-6.27007,human,AssignLoadplanAction,f6f273c2a44dc88e,Saved,INFO,"com.systemone.lc2.manualloadplanning.dto.LoadDTO [ id = 2978106  flightId = 667626 legId = 687437  deleted = false  fragmentId = LoadFragment ]
BULK
 Item Id   Number       Status    Weight         Pieces    Volume    Origin    Onl.Sta.  Dest.     Category  Position  Confirmed  Remarks  
 37148754  NULL         ESTIMATE  0.00      KG   0         0.00      DUB       DUB       LHR       B         5         false     NULL 
 37148753  NULL         ESTIMATE  0.00      KG   0         0.00      DUB       DUB       LHR       BT        5         false     NULL 
ULD
 Item Id   ULD       Number    Airline   Special   Status    Weight         Pieces    Volume    Origin    Onl.Sta.  Dest.     Category  Position  Confirmed  Remarks  
 37148751  AKH       NULL      MN        NULL      ESTIMATE  88.00     KG   0         0.00      DUB       DUB       LHR       X         31        false     NULL 
 37148749  AKH       NULL      MN                  ESTIMATE  325.00    KG   25        0.00      DUB       DUB       LHR       BT        41        false     NULL 
 37148747  AKH       NULL      MN                  ESTIMATE  325.00    KG   25        0.00      DUB       DUB       LHR       B         42        false     NULL 
 37148750  AKH       NULL      MN        NULL      ESTIMATE  88.00     KG   0         0.00      DUB       DUB       LHR       X         32        false     NULL 

STATUS FUEL 3 AIRCRAFT_CONFIG 1 EZFW 1 CARGO_TRANSFER 1 OFP 2 CABIN_CONFIG 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 BAG_LOAD_ITEMS_GEN 1 EZFW_COUNTER 1 REGISTRATION 1 REGISTRATION_CHANGE 1 FUEL_ORDER 2",LHR
137558522,2024-04-30 08:00:01,30-04-2024 08:00:01,MN,1392,30,DUB,Dublin,IE,53.4213,-6.27007,service-acco,AssignLoadplanAction,98c622f501d9f06e,Received,INFO,"com.systemone.lc2.loadplan.dto.PositionAssignmentInputDTO [ id = NULL ]
Action type    : ACTION_NIL_ALL",HAM
137558534,2024-04-30 08:00:20,30-04-2024 08:00:20,MN,1544,30,DUB,Dublin,IE,53.4213,-6.27007,human,AssignLoadplanAction,1b9dd8a336bd3648,Received,INFO,"com.systemone.lc2.loadplan.dto.PositionAssignmentInputDTO [ id = NULL ]
Action type    : ACTION_DRAG
Items          : ULD
 Item Id   ULD       Number    Airline   Special   Status    Weight         Pieces    Volume    Origin    Onl.Sta.  Dest.     Category  Position  Confirmed  Remarks  
 37148756  AKH       NULL      MN                  ESTIMATE  390.00    KG   30        0.00      DUB       DUB       NCE       B         NULL      false     NULL 
To positions   : 41",NCE
137558537,2024-04-30 08:00:20,30-04-2024 08:00:20,MN,1544,30,DUB,Dublin,IE,53.4213,-6.27007,human,AssignLoadplanAction,1b9dd8a336bd3648,Saved,INFO,"com.systemone.lc2.manualloadplanning.dto.LoadDTO [ id = 2978050  flightId = 667587 legId = 687418  deleted = false  fragmentId = LoadFragment ]
BULK
 Item Id   Number       Status    Weight         Pieces    Volume    Origin    Onl.Sta.  Dest.     Category  Position  Confirmed  Remarks  
 37148755  NULL         ESTIMATE  0.00      KG   0         0.00      DUB       DUB       NCE       B         NULL      false     NULL 
ULD
 Item Id   ULD       Number    Airline   Special   Status    Weight         Pieces    Volume    Origin    Onl.Sta.  Dest.     Category  Position  Confirmed  Remarks  
 37148857  AKH       NULL      MN                  ESTIMATE  390.00    KG   30        0.00      DUB       DUB       NCE       B         NULL      false     NULL 
 37148756  AKH       NULL      MN                  ESTIMATE  390.00    KG   30        0.00      DUB       DUB       NCE       B         41        false     NULL 
 37148858  AKH       NULL      MN                  ESTIMATE  390.00    KG   30        0.00      DUB       DUB       NCE       B         11        false     NULL 

STATUS FUEL 2 AIRCRAFT_CONFIG 1 EZFW 2 CARGO_TRANSFER 1 OFP 2 CABIN_CONFIG 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 BAG_LOAD_ITEMS_GEN 1 EZFW_COUNTER 2 REGISTRATION 1 REGISTRATION_CHANGE 2 FUEL_ORDER 2",NCE
137558538,2024-04-30 08:00:22,30-04-2024 08:00:22,MN,1544,30,DUB,Dublin,IE,53.4213,-6.27007,human,AssignLoadplanAction,f5eb8c9cd3492cc,Received,INFO,"com.systemone.lc2.loadplan.dto.PositionAssignmentInputDTO [ id = NULL ]
Action type    : ACTION_DRAG
Items          : ULD
 Item Id   ULD       Number    Airline   Special   Status    Weight         Pieces    Volume    Origin    Onl.Sta.  Dest.     Category  Position  Confirmed  Remarks  
 37148857  AKH       NULL      MN                  ESTIMATE  390.00    KG   30        0.00      DUB       DUB       NCE       B         NULL      false     NULL 
To positions   : 42",NCE
137558541,2024-04-30 08:00:22,30-04-2024 08:00:22,MN,1544,30,DUB,Dublin,IE,53.4213,-6.27007,human,AssignLoadplanAction,f5eb8c9cd3492cc,Saved,INFO,"com.systemone.lc2.manualloadplanning.dto.LoadDTO [ id = 2978050  flightId = 667587 legId = 687418  deleted = false  fragmentId = LoadFragment ]
BULK
 Item Id   Number       Status    Weight         Pieces    Volume    Origin    Onl.Sta.  Dest.     Category  Position  Confirmed  Remarks  
 37148755  NULL         ESTIMATE  0.00      KG   0         0.00      DUB       DUB       NCE       B         NULL      false     NULL 
ULD
 Item Id   ULD       Number    Airline   Special   Status    Weight         Pieces    Volume    Origin    Onl.Sta.  Dest.     Category  Position  Confirmed  Remarks  
 37148857  AKH       NULL      MN                  ESTIMATE  390.00    KG   30        0.00      DUB       DUB       NCE       B         42        false     NULL 
 37148756  AKH       NULL      MN                  ESTIMATE  390.00    KG   30        0.00      DUB       DUB       NCE       B         41        false     NULL 
 37148858  AKH       NULL      MN                  ESTIMATE  390.00    KG   30        0.00      DUB       DUB       NCE       B         11        false     NULL 

STATUS FUEL 2 AIRCRAFT_CONFIG 1 EZFW 2 CARGO_TRANSFER 1 OFP 2 CABIN_CONFIG 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 BAG_LOAD_ITEMS_GEN 1 EZFW_COUNTER 2 REGISTRATION 1 REGISTRATION_CHANGE 2 FUEL_ORDER 2",NCE
137558598,2024-04-30 07:58:39,30-04-2024 07:58:39,MN,1524,30,DUB,Dublin,IE,53.4213,-6.27007,human,AssignLoadplanAction,a2820b5fd571a575,Received,INFO,"com.systemone.lc2.loadplan.dto.PositionAssignmentInputDTO [ id = NULL ]
Action type    : ACTION_UNDO_NIL_ALL",CDG
137558688,2024-04-30 07:55:40,30-04-2024 07:55:40,MN,1604,30,DUB,Dublin,IE,53.4213,-6.27007,human,AssignLoadplanAction,3871287054daec19,Received,INFO,"com.systemone.lc2.loadplan.dto.PositionAssignmentInputDTO [ id = NULL ]
Action type    : ACTION_NIL_ALL",AMS
137558771,2024-04-30 07:58:17,30-04-2024 07:58:17,MN,1158,30,DUB,Dublin,IE,53.4213,-6.27007,human,AssignLoadplanAction,a94579c9db1a7ab1,Received,INFO,"com.systemone.lc2.loadplan.dto.PositionAssignmentInputDTO [ id = NULL ]
Action type    : ACTION_NIL_ALL",LHR
137558809,2024-04-30 07:58:36,30-04-2024 07:58:36,MN,1524,30,DUB,Dublin,IE,53.4213,-6.27007,human,AssignLoadplanAction,5a198a3e5786dbc9,Received,INFO,"com.systemone.lc2.loadplan.dto.PositionAssignmentInputDTO [ id = NULL ]
Action type    : ACTION_UNDO_NIL_ALL",CDG
137558816,2024-04-30 07:58:36,30-04-2024 07:58:36,MN,1524,30,DUB,Dublin,IE,53.4213,-6.27007,human,AssignLoadplanAction,5a198a3e5786dbc9,Saved,INFO,"com.systemone.lc2.manualloadplanning.dto.LoadDTO [ id = 2978157  flightId = 667743 legId = 687554  deleted = false  fragmentId = LoadFragment ]
BULK
 Item Id   Number       Status    Weight         Pieces    Volume    Origin    Onl.Sta.  Dest.     Category  Position  Confirmed  Remarks  
 37148310  NULL         ESTIMATE  65.00     KG   5         0.00      DUB       DUB       CDG       BT        5         false     NULL 
 37148311  NULL         ESTIMATE  13.00     KG   1         0.00      DUB       DUB       CDG       B         5         false     NULL 
ULD
 Item Id   ULD       Number    Airline   Special   Status    Weight         Pieces    Volume    Origin    Onl.Sta.  Dest.     Category  Position  Confirmed  Remarks  
 37125626  AKH       NULL      MN                  ESTIMATE  455.00    KG   35        0.00      DUB       DUB       CDG       B         11        false     NULL 
 37125628  AKH       NULL      MN                  ESTIMATE  455.00    KG   35        0.00      DUB       DUB       CDG       B         32        false     NULL 
 37146876  AKH       67103     MN        NULL      ACTUAL    200.00    KG   0         0.00      DUB       DUB       CDG       C         12        false     NULL 
 37125625  AKH       NULL      MN                  ESTIMATE  455.00    KG   35        0.00      DUB       DUB       CDG       B         42        false     NULL 
 37125627  AKH       NULL      MN                  ESTIMATE  455.00    KG   35        0.00      DUB       DUB       CDG       B         41        false     NULL 
 37146875  AKH       44747     BA        NULL      ACTUAL    104.00    KG   0         0.00      DUB       DUB       CDG       C         13        false     VAL 

STATUS LOADING_INSTRUCTION 1 FUEL 59 AIRCRAFT_CONFIG 1 EZFW 57 CARGO_FINAL 1 CARGO_TRANSFER 1 OFP 4 CABIN_CONFIG 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 BAG_LOAD_ITEMS_GEN 1 EZFW_COUNTER 57 REGISTRATION 1 REGISTRATION_CHANGE 1 FUEL_ORDER 2",CDG
137558827,2024-04-30 07:58:44,30-04-2024 07:58:44,MN,1524,30,DUB,Dublin,IE,53.4213,-6.27007,human,AssignLoadplanAction,378a11a0dfe1a1af,Received,INFO,"com.systemone.lc2.loadplan.dto.PositionAssignmentInputDTO [ id = NULL ]
Action type    : ACTION_UNLOAD_ALL",CDG
137558834,2024-04-30 07:58:44,30-04-2024 07:58:44,MN,1524,30,DUB,Dublin,IE,53.4213,-6.27007,human,AssignLoadplanAction,378a11a0dfe1a1af,Saved,INFO,"com.systemone.lc2.manualloadplanning.dto.LoadDTO [ id = 2978157  flightId = 667743 legId = 687554  deleted = false  fragmentId = LoadFragment ]
BULK
 Item Id   Number       Status    Weight         Pieces    Volume    Origin    Onl.Sta.  Dest.     Category  Position  Confirmed  Remarks  
 37148310  NULL         ESTIMATE  65.00     KG   5         0.00      DUB       DUB       CDG       BT        NULL      false     NULL 
 37148311  NULL         ESTIMATE  13.00     KG   1         0.00      DUB       DUB       CDG       B         NULL      false     NULL 
ULD
 Item Id   ULD       Number    Airline   Special   Status    Weight         Pieces    Volume    Origin    Onl.Sta.  Dest.     Category  Position  Confirmed  Remarks  
 37125626  AKH       NULL      MN                  ESTIMATE  455.00    KG   35        0.00      DUB       DUB       CDG       B         NULL      false     NULL 
 37125628  AKH       NULL      MN                  ESTIMATE  455.00    KG   35        0.00      DUB       DUB       CDG       B         NULL      false     NULL 
 37146876  AKH       67103     MN        NULL      ACTUAL    200.00    KG   0         0.00      DUB       DUB       CDG       C         NULL      false     NULL 
 37125625  AKH       NULL      MN                  ESTIMATE  455.00    KG   35        0.00      DUB       DUB       CDG       B         NULL      false     NULL 
 37125627  AKH       NULL      MN                  ESTIMATE  455.00    KG   35        0.00      DUB       DUB       CDG       B         NULL      false     NULL 
 37146875  AKH       44747     BA        NULL      ACTUAL    104.00    KG   0         0.00      DUB       DUB       CDG       C         NULL      false     VAL 

STATUS LOADING_INSTRUCTION 1 FUEL 62 AIRCRAFT_CONFIG 1 EZFW 60 CARGO_FINAL 1 CARGO_TRANSFER 1 OFP 4 CABIN_CONFIG 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 BAG_LOAD_ITEMS_GEN 1 EZFW_COUNTER 60 REGISTRATION 1 REGISTRATION_CHANGE 1 FUEL_ORDER 2",CDG
137558837,2024-04-30 07:58:48,30-04-2024 07:58:48,MN,1524,30,DUB,Dublin,IE,53.4213,-6.27007,human,AssignLoadplanAction,98b63acdb0e0c0c1,Received,INFO,"com.systemone.lc2.loadplan.dto.PositionAssignmentInputDTO [ id = NULL ]
Action type    : ACTION_NIL_ALL",CDG
137558846,2024-04-30 08:00:17,30-04-2024 08:00:17,MN,1544,30,DUB,Dublin,IE,53.4213,-6.27007,human,AssignLoadplanAction,c6acb6dba00688d9,Received,INFO,"com.systemone.lc2.loadplan.dto.PositionAssignmentInputDTO [ id = NULL ]
Action type    : ACTION_DRAG
Items          : ULD
 Item Id   ULD       Number    Airline   Special   Status    Weight         Pieces    Volume    Origin    Onl.Sta.  Dest.     Category  Position  Confirmed  Remarks  
 37148858  AKH       NULL      MN                  ESTIMATE  390.00    KG   30        0.00      DUB       DUB       NCE       B         NULL      false     NULL 
To positions   : 11",NCE
137558849,2024-04-30 08:00:17,30-04-2024 08:00:17,MN,1544,30,DUB,Dublin,IE,53.4213,-6.27007,human,AssignLoadplanAction,c6acb6dba00688d9,Saved,INFO,"com.systemone.lc2.manualloadplanning.dto.LoadDTO [ id = 2978050  flightId = 667587 legId = 687418  deleted = false  fragmentId = LoadFragment ]
BULK
 Item Id   Number       Status    Weight         Pieces    Volume    Origin    Onl.Sta.  Dest.     Category  Position  Confirmed  Remarks  
 37148755  NULL         ESTIMATE  0.00      KG   0         0.00      DUB       DUB       NCE       B         NULL      false     NULL 
ULD
 Item Id   ULD       Number    Airline   Special   Status    Weight         Pieces    Volume    Origin    Onl.Sta.  Dest.     Category  Position  Confirmed  Remarks  
 37148857  AKH       NULL      MN                  ESTIMATE  390.00    KG   30        0.00      DUB       DUB       NCE       B         NULL      false     NULL 
 37148756  AKH       NULL      MN                  ESTIMATE  390.00    KG   30        0.00      DUB       DUB       NCE       B         NULL      false     NULL 
 37148858  AKH       NULL      MN                  ESTIMATE  390.00    KG   30        0.00      DUB       DUB       NCE       B         11        false     NULL 

STATUS FUEL 2 AIRCRAFT_CONFIG 1 EZFW 2 CARGO_TRANSFER 1 OFP 2 CABIN_CONFIG 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 BAG_LOAD_ITEMS_GEN 1 EZFW_COUNTER 2 REGISTRATION 1 REGISTRATION_CHANGE 2 FUEL_ORDER 2",NCE
137558865,2024-04-30 07:58:39,30-04-2024 07:58:39,MN,1524,30,DUB,Dublin,IE,53.4213,-6.27007,human,AssignLoadplanAction,a2820b5fd571a575,Saved,INFO,"com.systemone.lc2.manualloadplanning.dto.LoadDTO [ id = 2978157  flightId = 667743 legId = 687554  deleted = false  fragmentId = LoadFragment ]
BULK
 Item Id   Number       Status    Weight         Pieces    Volume    Origin    Onl.Sta.  Dest.     Category  Position  Confirmed  Remarks  
 37148310  NULL         ESTIMATE  65.00     KG   5         0.00      DUB       DUB       CDG       BT        5         false     NULL 
 37148311  NULL         ESTIMATE  13.00     KG   1         0.00      DUB       DUB       CDG       B         5         false     NULL 
ULD
 Item Id   ULD       Number    Airline   Special   Status    Weight         Pieces    Volume    Origin    Onl.Sta.  Dest.     Category  Position  Confirmed  Remarks  
 37125626  AKH       NULL      MN                  ESTIMATE  455.00    KG   35        0.00      DUB       DUB       CDG       B         11        false     NULL 
 37125628  AKH       NULL      MN                  ESTIMATE  455.00    KG   35        0.00      DUB       DUB       CDG       B         32        false     NULL 
 37146876  AKH       67103     MN        NULL      ACTUAL    200.00    KG   0         0.00      DUB       DUB       CDG       C         12        false     NULL 
 37125625  AKH       NULL      MN                  ESTIMATE  455.00    KG   35        0.00      DUB       DUB       CDG       B         42        false     NULL 
 37125627  AKH       NULL      MN                  ESTIMATE  455.00    KG   35        0.00      DUB       DUB       CDG       B         41        false     NULL 
 37146875  AKH       44747     BA        NULL      ACTUAL    104.00    KG   0         0.00      DUB       DUB       CDG       C         13        false     VAL 

STATUS LOADING_INSTRUCTION 1 FUEL 61 AIRCRAFT_CONFIG 1 EZFW 59 CARGO_FINAL 1 CARGO_TRANSFER 1 OFP 4 CABIN_CONFIG 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 BAG_LOAD_ITEMS_GEN 1 EZFW_COUNTER 59 REGISTRATION 1 REGISTRATION_CHANGE 1 FUEL_ORDER 2",CDG
